agent_slug,tier,seed,day,bank,hands_hired_today,quadrants_owned,tiles_crop,tiles_pasture,tiles_coop,tiles_empty,tiles_weed,animals_alive,shed_items,price_wheat,price_melon,price_milk,price_wool
homestead_hana,3,7001,19,5594,8,2,22,0,0,3,25,0,0,37,277,225,246
homestead_hana,3,7001,20,5694,8,2,26,0,0,4,20,0,0,38,277,232,247
homestead_hana,3,7001,21,6200,8,2,24,0,0,5,21,0,0,39,277,239,247
homestead_hana,3,7001,22,6826,8,2,22,0,0,3,25,0,0,40,278,245,248
homestead_hana,3,7001,23,7332,8,2,25,0,0,5,20,0,0,41,278,250,249
homestead_hana,3,7001,24,7514,8,2,32,0,0,6,12,0,0,41,279,256,250
homestead_hana,3,7001,25,7964,8,2,30,0,0,6,14,0,0,42,279,261,250
homestead_hana,3,7001,26,8452,8,2,33,0,0,3,14,0,0,43,279,265,251
homestead_hana,3,7001,27,9552,8,2,22,0,0,15,13,0,0,44,280,270,251
homestead_hana,3,7001,28,10817,8,2,9,0,0,38,3,0,0,44,280,274,252
homestead_hana,3,7001,29,11670,8,2,0,0,0,50,0,0,0,45,280,279,252
homestead_hana,3,7002,0,913,4,2,14,0,0,36,0,0,0,26,256,169,206
homestead_hana,3,7002,1,686,4,2,25,0,0,24,1,0,0,26,260,172,209
homestead_hana,3,7002,2,659,4,2,25,0,0,23,2,0,0,27,262,175,212
homestead_hana,3,7002,3,652,4,2,25,0,0,23,2,0,0,28,264,177,214
homestead_hana,3,7002,4,585,8,2,13,0,0,11,26,0,0,29,266,179,215
homestead_hana,3,7002,5,421,8,2,30,0,0,1,19,0,0,30,267,181,217
homestead_hana,3,7002,6,337,8,2,35,0,0,0,15,0,0,31,268,187,218
homestead_hana,3,7002,7,283,8,2,37,0,0,2,11,0,0,32,269,196,219
homestead_hana,3,7002,8,502,8,2,18,0,0,5,27,0,0,33,270,203,220
homestead_hana,3,7002,9,1593,8,2,17,0,0,4,29,0,0,30,271,211,221
homestead_hana,3,7002,10,1585,8,2,31,0,0,2,17,0,0,31,272,220,221
homestead_hana,3,7002,11,1528,8,2,34,0,0,4,12,0,0,32,272,227,222
homestead_hana,3,7002,12,2201,8,2,31,0,0,7,12,0,0,33,273,234,223
homestead_hana,3,7002,13,3010,8,2,25,0,0,12,13,0,0,34,274,241,223
homestead_hana,3,7002,14,4214,8,2,18,0,0,17,15,0,0,33,274,246,224
homestead_hana,3,7002,15,4611,8,2,33,0,0,1,16,0,0,34,275,252,224
homestead_hana,3,7002,16,5463,8,2,33,0,0,2,15,0,0,35,275,257,225
homestead_hana,3,7002,17,6021,8,2,32,0,0,3,15,0,0,36,276,262,225
homestead_hana,3,7002,18,6973,8,2,17,0,0,11,22,0,0,37,276,268,226
homestead_hana,3,7002,19,7451,8,2,28,0,0,2,20,0,0,38,277,274,226
homestead_hana,3,7002,20,8492,8,2,27,0,0,5,18,0,0,39,277,280,227
homestead_hana,3,7002,21,8779,8,2,28,0,0,6,16,0,0,40,277,287,227
homestead_hana,3,7002,22,9673,8,2,26,0,0,7,17,0,0,41,278,294,227
homestead_hana,3,7002,23,10460,8,2,27,0,0,5,18,0,0,42,278,301,228
homestead_hana,3,7002,24,11077,8,2,29,0,0,5,16,0,0,42,279,309,228
homestead_hana,3,7002,25,12359,8,2,29,0,0,4,17,0,0,43,279,316,228
homestead_hana,3,7002,26,13647,8,2,25,0,0,5,20,0,0,44,279,324,229
homestead_hana,3,7002,27,15309,8,2,16,0,0,19,15,0,0,45,280,331,229
homestead_hana,3,7002,28,16978,8,2,0,0,0,49,1,0,0,46,280,337,229
homestead_hana,3,7002,29,17983,8,2,0,0,0,50,0,0,0,47,280,344,229
melon_mateo,4,7000,0,276,6,2,21,0,0,29,0,0,6,26,256,169,206
melon_mateo,4,7000,1,196,6,2,32,0,0,18,0,0,6,26,260,172,209
melon_mateo,4,7000,2,176,6,2,32,0,0,18,0,0,6,27,262,175,212
melon_mateo,4,7000,3,156,6,2,32,0,0,18,0,0,6,28,264,177,214
melon_mateo,4,7000,4,136,6,2,32,0,0,18,0,0,6,29,266,179,215
melon_mateo,4,7000,5,609,6,2,12,0,0,23,15,0,2,26,267,181,217
melon_mateo,4,7000,6,182,6,2,18,0,0,21,11,0,4,28,268,183,218
melon_mateo,4,7000,7,162,6,2,18,0,0,32,0,0,1,30,269,185,219
melon_mateo,4,7000,8,142,6,2,18,0,0,32,0,0,0,31,270,186,220
melon_mateo,4,7000,9,122,6,2,17,0,0,32,1,0,0,32,271,191,221
melon_mateo,4,7000,10,316,6,2,4,0,0,46,0,0,0,32,272,199,221
melon_mateo,4,7000,11,16356,6,2,22,0,0,28,0,0,6,33,214,205,222
melon_mateo,4,7000,12,15616,6,2,31,0,0,19,0,0,6,34,215,213,223
melon_mateo,4,7000,13,15276,6,2,33,0,0,15,2,0,6,36,216,221,223
melon_mateo,4,7000,14,14936,6,2,34,0,0,9,7,0,6,37,218,229,224
melon_mateo,4,7000,15,15200,6,2,18,0,0,12,20,0,6,37,219,237,224
melon_mateo,4,7000,16,14187,6,2,24,0,0,6,20,0,14,39,220,246,225
melon_mateo,4,7000,17,13534,6,2,26,0,0,4,20,0,20,40,221,254,225
melon_mateo,4,7000,18,13514,6,2,26,0,0,4,20,0,20,41,222,261,226
melon_mateo,4,7000,19,13494,6,2,26,0,0,4,20,0,20,42,223,268,226
melon_mateo,4,7000,20,13474,6,2,26,0,0,4,20,0,20,43,224,275,227
melon_mateo,4,7000,21,19672,6,2,21,0,0,9,20,0,20,44,186,281,227
melon_mateo,4,7000,22,25242,6,2,12,0,0,17,21,0,32,45,118,287,227
melon_mateo,4,7000,23,26507,6,2,8,0,0,27,15,0,40,46,91,292,228
melon_mateo,4,7000,24,26487,6,2,8,0,0,40,2,0,42,47,94,298,228
melon_mateo,4,7000,25,26467,6,2,2,0,0,47,1,0,42,48,96,305,228
melon_mateo,4,7000,26,26447,6,2,0,0,0,50,0,0,74,49,99,311,229
melon_mateo,4,7000,27,28396,6,2,0,0,0,50,0,0,12,50,1,317,229
melon_mateo,4,7000,28,28376,6,2,0,0,0,50,0,0,12,51,4,323,229
melon_mateo,4,7000,29,28356,6,2,0,0,0,50,0,0,12,52,7,329,229
melon_mateo,4,7001,0,276,6,2,21,0,0,29,0,0,6,26,256,169,206
melon_mateo,4,7001,1,196,6,2,32,0,0,18,0,0,6,26,260,172,209
melon_mateo,4,7001,2,176,6,2,32,0,0,17,1,0,6,27,262,175,212
melon_mateo,4,7001,3,156,6,2,32,0,0,18,0,0,6,28,264,177,214
melon_mateo,4,7001,4,136,6,2,32,0,0,18,0,0,6,29,266,179,215
melon_mateo,4,7001,5,609,6,2,12,0,0,22,16,0,2,26,267,181,217
melon_mateo,4,7001,6,182,6,2,18,0,0,20,12,0,4,28,268,187,218
melon_mateo,4,7001,7,162,6,2,18,0,0,32,0,0,1,30,269,196,219
melon_mateo,4,7001,8,142,6,2,18,0,0,32,0,0,0,31,270,203,220
melon_mateo,4,7001,9,122,6,2,17,0,0,33,0,0,0,32,271,211,221
melon_mateo,4,7001,10,316,6,2,4,0,0,46,0,0,0,32,272,220,221
melon_mateo,4,7001,11,16356,6,2,22,0,0,28,0,0,6,33,214,227,222
melon_mateo,4,7001,12,15616,6,2,31,0,0,19,0,0,6,34,215,236,223
melon_mateo,4,7001,13,15276,6,2,33,0,0,15,2,0,6,35,216,245,223
melon_mateo,4,7001,14,14936,6,2,34,0,0,9,7,0,6,36,218,253,224
melon_mateo,4,7001,15,15189,6,2,18,0,0,12,20,0,6,37,219,260,224
melon_mateo,4,7001,16,14176,6,2,24,0,0,6,20,0,14,38,220,267,225
melon_mateo,4,7001,17,13523,6,2,26,0,0,4,20,0,20,39,221,274,225
melon_mateo,4,7001,18,13503,6,2,26,0,0,4,20,0,20,40,222,280,226
melon_mateo,4,7001,19,13483,6,2,26,0,0,4,20,0,20,41,223,286,226
melon_mateo,4,7001,20,13463,6,2,26,0,0,4,20,0,20,42,224,291,227
melon_mateo,4,7001,21,19661,6,2,21,0,0,9,20,0,20,42,186,297,229
melon_mateo,4,7001,22,25231,6,2,12,0,0,18,20,0,32,43,118,302,232
melon_mateo,4,7001,23,26496,6,2,8,0,0,26,16,0,40,44,91,307,234
melon_mateo,4,7001,24,26476,6,2,8,0,0,39,3,0,42,45,94,312,236
melon_mateo,4,7001,25,26456,6,2,2,0,0,48,0,0,42,46,96,316,238
melon_mateo,4,7001,26,26436,6,2,0,0,0,50,0,0,74,47,99,321,239
melon_mateo,4,7001,27,28385,6,2,0,0,0,50,0,0,12,48,1,325,240
melon_mateo,4,7001,28,28365,6,2,0,0,0,50,0,0,12,48,4,329,241
melon_mateo,4,7001,29,28345,6,2,0,0,0,50,0,0,12,49,7,334,242
melon_mateo,4,7002,0,276,6,2,21,0,0,29,0,0,6,26,256,169,206
melon_mateo,4,7002,1,196,6,2,32,0,0,18,0,0,6,26,260,172,209
melon_mateo,4,7002,2,176,6,2,32,0,0,18,0,0,6,27,262,175,212
melon_mateo,4,7002,3,156,6,2,32,0,0,18,0,0,6,28,264,177,214
melon_mateo,4,7002,4,136,6,2,32,0,0,18,0,0,6,29,266,179,215
melon_mateo,4,7002,5,609,6,2,12,0,0,23,15,0,2,26,267,181,217
melon_mateo,4,7002,6,182,6,2,18,0,0,21,11,0,4,28,268,187,218
melon_mateo,4,7002,7,162,6,2,18,0,0,32,0,0,1,30,269,196,219
melon_mateo,4,7002,8,142,6,2,18,0,0,32,0,0,0,31,270,203,220
melon_mateo,4,7002,9,122,6,2,17,0,0,32,1,0,0,32,271,208,221
melon_mateo,4,7002,10,316,6,2,4,0,0,46,0,0,0,32,272,214,221
melon_mateo,4,7002,11,16356,6,2,22,0,0,28,0,0,6,33,214,218,222
melon_mateo,4,7002,12,15616,6,2,31,0,0,19,0,0,6,34,215,223,223
melon_mateo,4,7002,13,15276,6,2,33,0,0,15,2,0,6,35,216,227,223
melon_mateo,4,7002,14,14936,6,2,34,0,0,9,7,0,6,36,218,231,224
melon_mateo,4,7002,15,15189,6,2,18,0,0,12,20,0,6,36,219,234,224
melon_mateo,4,7002,16,14176,6,2,24,0,0,6,20,0,14,37,220,238,225
melon_mateo,4,7002,17,13523,6,2,26,0,0,4,20,0,20,38,221,241,225
melon_mateo,4,7002,18,13503,6,2,26,0,0,4,20,0,20,39,222,246,226
melon_mateo,4,7002,19,13483,6,2,26,0,0,4,20,0,20,40,223,251,226
melon_mateo,4,7002,20,13463,6,2,26,0,0,4,20,0,20,41,224,256,227
melon_mateo,4,7002,21,19661,6,2,21,0,0,9,20,0,20,41,186,262,227
melon_mateo,4,7002,22,25231,6,2,12,0,0,17,21,0,32,42,118,269,227
melon_mateo,4,7002,23,26496,6,2,8,0,0,26,16,0,40,43,91,276,228
melon_mateo,4,7002,24,26476,6,2,8,0,0,41,1,0,41,44,94,282,228
melon_mateo,4,7002,25,26456,6,2,2,0,0,48,0,0,42,45,96,287,228
melon_mateo,4,7002,26,26436,6,2,0,0,0,50,0,0,74,46,99,293,229
melon_mateo,4,7002,27,28385,6,2,0,0,0,50,0,0,12,46,1,298,229
melon_mateo,4,7002,28,28365,6,2,0,0,0,50,0,0,12,47,4,303,229
melon_mateo,4,7002,29,28345,6,2,0,0,0,50,0,0,12,48,7,308,229
rancher_rita,5,7000,0,2816,8,1,10,12,0,3,0,0,0,26,256,169,206
rancher_rita,5,7000,1,1298,8,1,13,12,0,0,0,0,9,28,260,172,209
rancher_rita,5,7000,2,702,8,1,13,12,0,0,0,3,6,29,262,175,212
rancher_rita,5,7000,3,532,8,1,13,12,0,0,0,4,3,29,264,183,214
rancher_rita,5,7000,4,359,8,1,12,12,0,1,0,4,3,30,266,193,215
rancher_rita,5,7000,5,1414,8,1,10,12,0,2,1,4,3,22,267,200,217
rancher_rita,5,7000,6,1249,8,1,13,12,0,0,0,4,3,23,268,206,218
rancher_rita,5,7000,7,1101,8,1,13,12,0,0,0,4,3,24,269,211,219
rancher_rita,5,7000,8,2024,8,1,12,12,0,1,0,4,3,28,270,216,214
rancher_rita,5,7000,9,2296,8,1,12,12,0,1,0,4,6,23,271,223,215
rancher_rita,5,7000,10,3607,8,1,13,12,0,0,0,5,14,24,272,223,217
rancher_rita,5,7000,11,5148,8,1,13,12,0,0,0,7,15,29,272,227,212
rancher_rita,5,7000,12,2064,8,3,13,12,0,50,0,10,12,32,273,231,214
rancher_rita,5,7000,13,3878,8,3,0,14,0,60,1,11,3,30,274,236,215
rancher_rita,5,7000,14,5800,8,3,5,16,0,49,5,11,11,32,274,240,209
rancher_rita,5,7000,15,5985,8,3,14,16,0,38,7,11,11,34,275,244,212
rancher_rita,5,7000,16,6977,8,3,16,16,0,34,9,11,11,36,275,247,214
rancher_rita,5,7000,17,7632,8,3,16,16,0,34,9,11,14,38,276,252,206
rancher_rita,5,7000,18,10320,8,3,11,16,0,39,9,11,19,39,276,252,199
rancher_rita,5,7000,19,14502,8,3,0,16,0,50,9,12,24,39,277,251,198
rancher_rita,5,7000,20,17180,8,3,0,16,0,50,9,16,42,41,277,248,195
rancher_rita,5,7000,21,17217,8,3,12,16,0,38,9,16,42,42,277,252,196
rancher_rita,5,7000,22,19382,8,3,12,16,0,36,11,13,36,43,278,253,197
rancher_rita,5,7000,23,20952,8,3,12,16,0,36,11,16,39,45,278,254,195
rancher_rita,5,7000,24,25340,8,3,11,16,0,37,11,13,29,46,279,253,192
rancher_rita,5,7000,25,30806,8,3,0,16,0,47,12,15,16,46,279,255,179
rancher_rita,5,7000,26,33817,8,3,8,16,0,37,14,16,30,48,279,254,172
rancher_rita,5,7000,27,35205,8,3,8,16,0,48,3,14,25,49,280,257,169
rancher_rita,5,7000,28,39538,8,3,8,16,0,50,1,16,24,50,280,256,154
rancher_rita,5,7000,29,41692,8,3,7,16,0,52,0,16,5,51,280,258,148
rancher_rita,5,7001,0,2816,8,1,10,12,0,3,0,0,0,26,256,169,206
rancher_rita,5,7001,1,1298,8,1,13,12,0,0,0,0,9,28,260,172,209
rancher_rita,5,7001,2,702,8,1,13,12,0,0,0,3,6,29,262,175,212
rancher_rita,5,7001,3,532,8,1,13,12,0,0,0,4,3,29,264,183,214
rancher_rita,5,7001,4,359,8,1,12,12,0,1,0,4,3,30,266,193,215
rancher_rita,5,7001,5,1414,8,1,10,12,0,2,1,4,3,22,267,200,217
rancher_rita,5,7001,6,1250,8,1,13,12,0,0,0,4,3,23,268,206,223
rancher_rita,5,7001,7,1104,8,1,13,12,0,0,0,4,3,23,269,211,228
rancher_rita,5,7001,8,2105,8,1,12,12,0,1,0,4,3,23,270,216,230
rancher_rita,5,7001,9,2311,8,1,12,12,0,1,0,4,6,22,271,223,233
rancher_rita,5,7001,10,3624,8,1,13,12,0,0,0,5,14,22,272,223,235
rancher_rita,5,7001,11,4397,8,1,13,12,0,0,0,8,20,23,272,227,236
rancher_rita,5,7001,12,1938,8,3,13,12,0,50,0,11,14,28,273,231,238
rancher_rita,5,7001,13,3476,8,3,0,12,0,63,0,12,5,23,274,236,239
rancher_rita,5,7001,14,5576,8,3,1,15,0,57,2,12,13,28,274,240,240
rancher_rita,5,7001,15,5736,8,3,14,16,0,40,5,12,13,31,275,244,241
rancher_rita,5,7001,16,6751,8,3,16,16,0,38,5,12,13,33,275,247,242
rancher_rita,5,7001,17,7435,8,3,16,16,0,38,5,12,16,35,276,252,242
rancher_rita,5,7001,18,9613,8,3,15,16,0,39,5,13,24,37,276,252,243
rancher_rita,5,7001,19,15768,8,3,0,16,0,49,10,13,17,37,277,249,244
rancher_rita,5,7001,20,19587,8,3,2,16,0,45,12,16,30,38,277,245,244
rancher_rita,5,7001,21,22898,8,3,13,16,0,32,14,15,28,40,277,246,245
rancher_rita,5,7001,22,24378,8,3,13,16,0,32,14,14,26,41,278,250,245
rancher_rita,5,7001,23,27194,8,3,13,16,0,30,16,15,28,42,278,252,246
rancher_rita,5,7001,24,33323,8,3,8,16,0,35,16,14,11,43,279,254,246
rancher_rita,5,7001,25,37890,8,3,0,16,0,43,16,16,21,44,279,258,246
rancher_rita,5,7001,26,41600,8,3,12,16,0,30,17,15,19,45,279,263,247
rancher_rita,5,7001,27,43757,8,3,12,16,0,29,18,13,15,46,280,269,247
rancher_rita,5,7001,28,45812,8,3,12,16,0,31,16,13,15,47,280,274,248
rancher_rita,5,7001,29,50238,8,3,12,16,0,32,15,13,7,48,280,277,248
rancher_rita,5,7002,0,2816,8,1,10,12,0,3,0,0,0,26,256,169,206
rancher_rita,5,7002,1,1298,8,1,13,12,0,0,0,0,9,28,260,172,209
rancher_rita,5,7002,2,702,8,1,13,12,0,0,0,3,6,29,262,175,212
rancher_rita,5,7002,3,530,8,1,13,12,0,0,0,4,3,30,264,177,214
rancher_rita,5,7002,4,354,8,1,12,12,0,1,0,4,3,31,266,179,215
rancher_rita,5,7002,5,1511,8,1,10,12,0,2,1,4,3,23,267,181,217
rancher_rita,5,7002,6,1334,8,1,13,12,0,0,0,4,3,27,268,187,218
rancher_rita,5,7002,7,1163,8,1,13,12,0,0,0,4,3,30,269,196,219
rancher_rita,5,7002,8,2069,8,1,12,12,0,1,0,4,3,31,270,203,214
rancher_rita,5,7002,9,2547,8,1,12,12,0,1,0,4,6,29,271,208,221
rancher_rita,5,7002,10,3660,8,1,13,12,0,0,0,5,14,31,272,204,228
rancher_rita,5,7002,11,5128,8,1,13,12,0,0,0,7,15,32,272,205,230
rancher_rita,5,7002,12,5509,8,1,13,12,0,0,0,9,10,34,273,206,233
rancher_rita,5,7002,13,6107,8,1,4,12,0,9,0,9,12,33,274,209,235
rancher_rita,5,7002,14,4738,8,3,4,12,0,59,0,12,13,34,274,210,236
rancher_rita,5,7002,15,4679,8,3,14,16,0,44,1,13,15,36,275,213,238
rancher_rita,5,7002,16,5371,8,3,17,16,0,39,3,13,15,38,275,214,239
rancher_rita,5,7002,17,7032,8,3,13,16,0,43,3,13,15,39,276,216,240
rancher_rita,5,7002,18,9031,8,3,14,16,0,42,3,13,15,40,276,215,241
rancher_rita,5,7002,19,11490,8,3,3,16,0,52,4,13,21,40,277,214,242
rancher_rita,5,7002,20,16626,8,3,1,16,0,54,4,16,27,42,277,208,242
rancher_rita,5,7002,21,18204,8,3,13,16,0,41,5,15,25,43,277,215,243
rancher_rita,5,7002,22,20627,8,3,12,16,0,41,6,15,25,44,278,217,243
rancher_rita,5,7002,23,24138,8,3,12,16,0,41,6,16,27,45,278,220,244
rancher_rita,5,7002,24,28678,8,3,13,16,0,39,7,13,21,46,279,220,244
rancher_rita,5,7002,25,32775,8,3,1,16,0,51,7,14,17,46,279,225,245
rancher_rita,5,7002,26,37775,8,3,12,16,0,37,10,14,17,47,279,226,245
rancher_rita,5,7002,27,39759,8,3,12,16,0,40,7,13,15,48,280,232,245
rancher_rita,5,7002,28,42297,8,3,11,16,0,44,4,13,15,49,280,235,246
rancher_rita,5,7002,29,45958,8,3,11,16,0,45,3,13,4,50,280,238,246
